Date,VTI
2019-09-20 00:00:00-04:00,140.60235595703125
2019-09-23 00:00:00-04:00,140.67630004882812
2019-09-24 00:00:00-04:00,139.37237548828125
2019-09-25 00:00:00-04:00,140.2509002685547
2019-09-26 00:00:00-04:00,139.82554626464844
2019-09-27 00:00:00-04:00,138.9932403564453
2019-09-30 00:00:00-04:00,139.6405792236328
2019-10-01 00:00:00-04:00,137.8188018798828
2019-10-02 00:00:00-04:00,135.58084106445312
2019-10-03 00:00:00-04:00,136.68130493164062
2019-10-04 00:00:00-04:00,138.46607971191406
2019-10-07 00:00:00-04:00,137.9204864501953
2019-10-08 00:00:00-04:00,135.69178771972656
2019-10-09 00:00:00-04:00,136.94024658203125
2019-10-10 00:00:00-04:00,137.8188018798828
2019-10-11 00:00:00-04:00,139.2984161376953
2019-10-14 00:00:00-04:00,139.16893005371094
2019-10-15 00:00:00-04:00,140.53759765625
2019-10-16 00:00:00-04:00,140.27867126464844
2019-10-17 00:00:00-04:00,140.7410430908203
2019-10-18 00:00:00-04:00,140.17694091796875
2019-10-21 00:00:00-04:00,141.09249877929688
2019-10-22 00:00:00-04:00,140.6670684814453
2019-10-23 00:00:00-04:00,140.9537811279297
2019-10-24 00:00:00-04:00,141.34213256835938
2019-10-25 00:00:00-04:00,141.90626525878906
2019-10-28 00:00:00-04:00,142.76632690429688
2019-10-29 00:00:00-04:00,142.7385711669922
2019-10-30 00:00:00-04:00,143.0807342529297
2019-10-31 00:00:00-04:00,142.58135986328125
2019-11-01 00:00:00-04:00,144.1072235107422
2019-11-04 00:00:00-05:00,144.63433837890625
2019-11-05 00:00:00-05:00,144.50489807128906
2019-11-06 00:00:00-05:00,144.4401092529297
2019-11-07 00:00:00-05:00,144.93026733398438
2019-11-08 00:00:00-05:00,145.33718872070312
2019-11-11 00:00:00-05:00,145.05052185058594
2019-11-12 00:00:00-05:00,145.3002166748047
2019-11-13 00:00:00-05:00,145.36492919921875
2019-11-14 00:00:00-05:00,145.51290893554688
2019-11-15 00:00:00-05:00,146.62261962890625
2019-11-18 00:00:00-05:00,146.70587158203125
2019-11-19 00:00:00-05:00,146.75209045410156
2019-11-20 00:00:00-05:00,146.2896728515625
2019-11-21 00:00:00-05:00,145.9197540283203
2019-11-22 00:00:00-05:00,146.2434539794922
2019-11-25 00:00:00-05:00,147.63059997558594
2019-11-26 00:00:00-05:00,147.94505310058594
2019-11-27 00:00:00-05:00,148.64785766601562
2019-11-29 00:00:00-05:00,147.98202514648438
2019-12-02 00:00:00-05:00,146.64109802246094
2019-12-03 00:00:00-05:00,145.7718505859375
2019-12-04 00:00:00-05:00,146.71507263183594
2019-12-05 00:00:00-05:00,146.9277801513672
2019-12-06 00:00:00-05:00,148.23170471191406
2019-12-09 00:00:00-05:00,147.76007080078125
2019-12-10 00:00:00-05:00,147.63059997558594
2019-12-11 00:00:00-05:00,147.98202514648438
2019-12-12 00:00:00-05:00,149.19349670410156
2019-12-13 00:00:00-05:00,149.19349670410156
2019-12-16 00:00:00-05:00,150.2847137451172
2019-12-17 00:00:00-05:00,150.34019470214844
2019-12-18 00:00:00-05:00,150.40493774414062
2019-12-19 00:00:00-05:00,151.06155395507812
2019-12-20 00:00:00-05:00,151.83836364746094
2019-12-23 00:00:00-05:00,151.93081665039062
2019-12-24 00:00:00-05:00,151.96429443359375
2019-12-26 00:00:00-05:00,152.69879150390625
2019-12-27 00:00:00-05:00,152.55929565429688
2019-12-30 00:00:00-05:00,151.7318572998047
2019-12-31 00:00:00-05:00,152.13160705566406
2020-01-02 00:00:00-05:00,153.3961181640625
2020-01-03 00:00:00-05:00,152.41983032226562
2020-01-06 00:00:00-05:00,152.94058227539062
2020-01-07 00:00:00-05:00,152.5779266357422
2020-01-08 00:00:00-05:00,153.33103942871094
2020-01-09 00:00:00-05:00,154.28872680664062
2020-01-10 00:00:00-05:00,153.84243774414062
2020-01-13 00:00:00-05:00,154.8931121826172
2020-01-14 00:00:00-05:00,154.80943298339844
2020-01-15 00:00:00-05:00,155.19064331054688
2020-01-16 00:00:00-05:00,156.52020263671875
2020-01-17 00:00:00-05:00,156.9107208251953
2020-01-21 00:00:00-05:00,156.5760040283203
2020-01-22 00:00:00-05:00,156.66897583007812
2020-01-23 00:00:00-05:00,156.84564208984375
2020-01-24 00:00:00-05:00,155.3579864501953
2020-01-27 00:00:00-05:00,153.0242462158203
2020-01-28 00:00:00-05:00,154.50259399414062
2020-01-29 00:00:00-05:00,154.4003448486328
2020-01-30 00:00:00-05:00,154.77223205566406
2020-01-31 00:00:00-05:00,152.03866577148438
