Date,^IRX
2019-08-29 00:00:00-05:00,1.940000057220459
2019-08-30 00:00:00-05:00,1.9329999685287476
2019-09-03 00:00:00-05:00,1.909999966621399
2019-09-04 00:00:00-05:00,1.9049999713897705
2019-09-05 00:00:00-05:00,1.9199999570846558
2019-09-06 00:00:00-05:00,1.909999966621399
2019-09-09 00:00:00-05:00,1.9079999923706055
2019-09-10 00:00:00-05:00,1.9129999876022339
2019-09-11 00:00:00-05:00,1.9129999876022339
2019-09-12 00:00:00-05:00,1.8949999809265137
2019-09-13 00:00:00-05:00,1.899999976158142
2019-09-16 00:00:00-05:00,1.9450000524520874
2019-09-17 00:00:00-05:00,1.937999963760376
2019-09-18 00:00:00-05:00,1.8799999952316284
2019-09-19 00:00:00-05:00,1.8830000162124634
2019-09-20 00:00:00-05:00,1.850000023841858
2019-09-23 00:00:00-05:00,1.8450000286102295
2019-09-24 00:00:00-05:00,1.8799999952316284
2019-09-25 00:00:00-05:00,1.8450000286102295
2019-09-26 00:00:00-05:00,1.7699999809265137
2019-09-27 00:00:00-05:00,1.7300000190734863
2019-09-30 00:00:00-05:00,1.7699999809265137
2019-10-01 00:00:00-05:00,1.753000020980835
2019-10-02 00:00:00-05:00,1.7350000143051147
2019-10-03 00:00:00-05:00,1.6649999618530273
2019-10-04 00:00:00-05:00,1.6549999713897705
2019-10-07 00:00:00-05:00,1.6729999780654907
2019-10-08 00:00:00-05:00,1.6549999713897705
2019-10-09 00:00:00-05:00,1.628000020980835
2019-10-10 00:00:00-05:00,1.6330000162124634
2019-10-11 00:00:00-05:00,1.6230000257492065
2019-10-14 00:00:00-05:00,1.6180000305175781
2019-10-15 00:00:00-05:00,1.6180000305175781
2019-10-16 00:00:00-05:00,1.6150000095367432
2019-10-17 00:00:00-05:00,1.625
2019-10-18 00:00:00-05:00,1.625
2019-10-21 00:00:00-05:00,1.625
2019-10-22 00:00:00-05:00,1.6150000095367432
2019-10-23 00:00:00-05:00,1.6150000095367432
2019-10-24 00:00:00-05:00,1.6230000257492065
2019-10-25 00:00:00-05:00,1.625
2019-10-28 00:00:00-05:00,1.6050000190734863
2019-10-29 00:00:00-05:00,1.5950000286102295
2019-10-30 00:00:00-05:00,1.5950000286102295
2019-10-31 00:00:00-05:00,1.4980000257492065
2019-11-01 00:00:00-05:00,1.4850000143051147
2019-11-04 00:00:00-06:00,1.503000020980835
2019-11-05 00:00:00-06:00,1.5180000066757202
2019-11-06 00:00:00-06:00,1.5149999856948853
2019-11-07 00:00:00-06:00,1.5180000066757202
2019-11-08 00:00:00-06:00,1.5099999904632568
2019-11-11 00:00:00-06:00,1.5130000114440918
2019-11-12 00:00:00-06:00,1.5329999923706055
2019-11-13 00:00:00-06:00,1.534999966621399
2019-11-14 00:00:00-06:00,1.527999997138977
2019-11-15 00:00:00-06:00,1.527999997138977
2019-11-18 00:00:00-06:00,1.5230000019073486
2019-11-19 00:00:00-06:00,1.524999976158142
2019-11-20 00:00:00-06:00,1.5199999809265137
2019-11-21 00:00:00-06:00,1.5299999713897705
2019-11-22 00:00:00-06:00,1.5429999828338623
2019-11-25 00:00:00-06:00,1.5449999570846558
2019-11-26 00:00:00-06:00,1.565000057220459
2019-11-27 00:00:00-06:00,1.565000057220459
2019-11-29 00:00:00-06:00,1.5399999618530273
2019-12-02 00:00:00-06:00,1.5379999876022339
2019-12-03 00:00:00-06:00,1.5379999876022339
2019-12-04 00:00:00-06:00,1.4980000257492065
2019-12-05 00:00:00-06:00,1.4930000305175781
2019-12-06 00:00:00-06:00,1.4800000190734863
2019-12-09 00:00:00-06:00,1.4980000257492065
2019-12-10 00:00:00-06:00,1.5149999856948853
2019-12-11 00:00:00-06:00,1.5199999809265137
2019-12-12 00:00:00-06:00,1.5299999713897705
2019-12-13 00:00:00-06:00,1.5230000019073486
2019-12-16 00:00:00-06:00,1.524999976158142
2019-12-17 00:00:00-06:00,1.5299999713897705
2019-12-18 00:00:00-06:00,1.5180000066757202
2019-12-19 00:00:00-06:00,1.5329999923706055
2019-12-20 00:00:00-06:00,1.527999997138977
2019-12-23 00:00:00-06:00,1.5199999809265137
2019-12-24 00:00:00-06:00,1.5379999876022339
2019-12-26 00:00:00-06:00,1.534999966621399
2019-12-27 00:00:00-06:00,1.5180000066757202
2019-12-30 00:00:00-06:00,1.4900000095367432
2019-12-31 00:00:00-06:00,1.5049999952316284
2020-01-02 00:00:00-06:00,1.4950000047683716
2020-01-03 00:00:00-06:00,1.4730000495910645
2020-01-06 00:00:00-06:00,1.4880000352859497
2020-01-07 00:00:00-06:00,1.5
2020-01-08 00:00:00-06:00,1.4930000305175781
2020-01-09 00:00:00-06:00,1.5
2020-01-10 00:00:00-06:00,1.4980000257492065
2020-01-13 00:00:00-06:00,1.5099999904632568
2020-01-14 00:00:00-06:00,1.5299999713897705
