Date,GOOGL
2019-06-14 00:00:00-04:00,54.18083572387695
2019-06-17 00:00:00-04:00,54.55939865112305
2019-06-18 00:00:00-04:00,55.12550354003906
2019-06-19 00:00:00-04:00,55.089088439941406
2019-06-20 00:00:00-04:00,55.52251434326172
2019-06-21 00:00:00-04:00,56.129512786865234
2019-06-24 00:00:00-04:00,55.697086334228516
2019-06-25 00:00:00-04:00,54.24468231201172
2019-06-26 00:00:00-04:00,53.88257598876953
2019-06-27 00:00:00-04:00,53.69853591918945
2019-06-28 00:00:00-04:00,54.00627136230469
2019-07-01 00:00:00-04:00,54.8641471862793
2019-07-02 00:00:00-04:00,55.492591857910156
2019-07-03 00:00:00-04:00,56.01081085205078
2019-07-05 00:00:00-04:00,56.493614196777344
2019-07-08 00:00:00-04:00,55.70157241821289
2019-07-09 00:00:00-04:00,56.07564926147461
2019-07-10 00:00:00-04:00,56.904598236083984
2019-07-11 00:00:00-04:00,57.06270217895508
2019-07-12 00:00:00-04:00,57.125545501708984
2019-07-15 00:00:00-04:00,57.3834114074707
2019-07-16 00:00:00-04:00,57.53054428100586
2019-07-17 00:00:00-04:00,57.19537353515625
2019-07-18 00:00:00-04:00,57.220314025878906
2019-07-19 00:00:00-04:00,56.43775177001953
2019-07-22 00:00:00-04:00,56.819801330566406
2019-07-23 00:00:00-04:00,57.26071548461914
2019-07-24 00:00:00-04:00,56.845741271972656
2019-07-25 00:00:00-04:00,56.65671157836914
2019-07-26 00:00:00-04:00,62.107215881347656
2019-07-29 00:00:00-04:00,61.938629150390625
2019-07-30 00:00:00-04:00,61.24834060668945
2019-07-31 00:00:00-04:00,60.759552001953125
2019-08-01 00:00:00-04:00,60.4393424987793
2019-08-02 00:00:00-04:00,59.668251037597656
2019-08-05 00:00:00-04:00,57.594886779785156
2019-08-06 00:00:00-04:00,58.40937042236328
2019-08-07 00:00:00-04:00,58.650272369384766
2019-08-08 00:00:00-04:00,60.1605339050293
2019-08-09 00:00:00-04:00,59.29816818237305
2019-08-12 00:00:00-04:00,58.5799446105957
2019-08-13 00:00:00-04:00,59.688697814941406
2019-08-14 00:00:00-04:00,58.0687141418457
2019-08-15 00:00:00-04:00,58.32158660888672
2019-08-16 00:00:00-04:00,58.81486129760742
2019-08-19 00:00:00-04:00,59.873741149902344
2019-08-20 00:00:00-04:00,59.030330657958984
2019-08-21 00:00:00-04:00,59.43183898925781
2019-08-22 00:00:00-04:00,59.4288444519043
2019-08-23 00:00:00-04:00,57.53653335571289
2019-08-26 00:00:00-04:00,58.41435241699219
2019-08-27 00:00:00-04:00,58.39640426635742
2019-08-28 00:00:00-04:00,58.542537689208984
2019-08-29 00:00:00-04:00,59.564510345458984
2019-08-30 00:00:00-04:00,59.37946701049805
2019-09-03 00:00:00-04:00,58.33306121826172
2019-09-04 00:00:00-04:00,58.96748352050781
2019-09-05 00:00:00-04:00,60.45979309082031
2019-09-06 00:00:00-04:00,60.16701889038086
2019-09-09 00:00:00-04:00,60.114646911621094
2019-09-10 00:00:00-04:00,60.13609313964844
2019-09-11 00:00:00-04:00,60.849327087402344
2019-09-12 00:00:00-04:00,61.59598159790039
2019-09-13 00:00:00-04:00,61.84835433959961
2019-09-16 00:00:00-04:00,61.42939376831055
2019-09-17 00:00:00-04:00,61.342105865478516
2019-09-18 00:00:00-04:00,61.480262756347656
2019-09-19 00:00:00-04:00,61.78451156616211
2019-09-20 00:00:00-04:00,61.34011459350586
2019-09-23 00:00:00-04:00,61.58201599121094
2019-09-24 00:00:00-04:00,60.76603317260742
2019-09-25 00:00:00-04:00,62.143123626708984
2019-09-26 00:00:00-04:00,61.96107482910156
2019-09-27 00:00:00-04:00,61.14609146118164
2019-09-30 00:00:00-04:00,60.906185150146484
2019-10-01 00:00:00-04:00,60.15105438232422
2019-10-02 00:00:00-04:00,58.750526428222656
2019-10-03 00:00:00-04:00,59.32460403442383
2019-10-04 00:00:00-04:00,60.398441314697266
2019-10-07 00:00:00-04:00,60.263275146484375
2019-10-08 00:00:00-04:00,59.35951614379883
2019-10-09 00:00:00-04:00,59.971500396728516
2019-10-10 00:00:00-04:00,60.324127197265625
2019-10-11 00:00:00-04:00,60.63535690307617
2019-10-14 00:00:00-04:00,60.738101959228516
2019-10-15 00:00:00-04:00,61.958580017089844
2019-10-16 00:00:00-04:00,61.99648666381836
2019-10-17 00:00:00-04:00,62.48527526855469
2019-10-18 00:00:00-04:00,62.06681442260742
2019-10-21 00:00:00-04:00,62.06032943725586
2019-10-22 00:00:00-04:00,61.90671157836914
2019-10-23 00:00:00-04:00,62.72618103027344
2019-10-24 00:00:00-04:00,62.79999923706055
2019-10-25 00:00:00-04:00,63.05885696411133
2019-10-28 00:00:00-04:00,64.28980255126953
2019-10-29 00:00:00-04:00,62.8773078918457
